name,qty_ordered,order_id,store_id
POP - White Chocolate Pistachio Bar,1.0,12163,2.0
POP - White Chocolate Pistachio Bar,1.0,12164,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12165,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,20.0,12189,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,2.0,12190,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12190,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12190,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12190,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12190,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,12190,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,2.0,12190,2.0
POP - Dark Chocolate + Crunchy Sugar Crystals and Vanilla Bean CollaBARation Bar,1.0,12190,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12190,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12190,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12190,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12190,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12191,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12191,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12191,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12191,2.0
POP - White Chocolate Bar,1.0,12191,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12191,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12191,2.0
POP - White Chocolate Nibble Bar,1.0,12191,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12192,2.0
Wholesale Itty Bar Refill,1.0,12192,2.0
Delivery Fee,1.0,12192,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12192,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,3.0,12193,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12193,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12193,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12193,2.0
POP - White Chocolate Nibble Bar,2.0,12193,2.0
POP - Dark Chocolate + Crunchy Sugar Crystals and Vanilla Bean CollaBARation Bar,1.0,12193,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12193,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,2.0,12193,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12193,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12195,2.0
POP - White Chocolate Bar,1.0,12195,2.0
Wholesale Itty Bar Refill,1.0,12195,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12195,2.0
Chocolate Covered Malt Balls 150g,12.0,12195,2.0
Wholesale Itty Bar Refill,1.0,12198,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12199,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12199,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12199,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12199,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12199,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12200,2.0
Wholesale Itty Bar Refill,1.0,12200,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12200,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12201,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12201,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12201,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12201,2.0
Wholesale Itty Bar Refill,1.0,12201,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,12201,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12201,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12201,2.0
Delivery Fee,1.0,12201,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12201,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12202,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12202,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12202,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12202,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12202,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12202,2.0
POP - White Chocolate Bar,1.0,12202,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12202,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12202,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12203,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12203,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12203,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12203,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12203,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12203,2.0
POP - White Chocolate Bar,1.0,12203,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12203,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12203,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12206,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12206,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12206,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12206,2.0
POP - White Chocolate Bar,1.0,12206,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,12206,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12206,2.0
Delivery Fee,1.0,12206,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12206,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12207,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12207,2.0
Wholesale Itty Bar Refill,1.0,12207,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12207,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12207,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12208,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12208,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12218,2.0
POP - White Chocolate Bar,1.0,12218,2.0
Wholesale Itty Bar Refill,2.0,12218,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,8.0,12218,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,2.0,12218,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,2.0,12218,2.0
Single Origin Natural Cocoa Powder 130g Tin,8.0,12218,2.0
Delivery Fee,1.0,12218,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12223,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12224,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12224,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12227,2.0
Wholesale Itty Bar Jar,1.0,12227,2.0
Wholesale Itty Bar Refill,1.0,12227,2.0
Chocolate Tasting Kit,8.0,12227,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12228,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,2.0,12228,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12228,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12230,2.0
Wholesale Itty Bar Refill,1.0,12230,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12230,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12230,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12230,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12230,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",2.0,12232,2.0
POP - White Chocolate Nibble Bar,2.0,12232,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,2.0,12232,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12233,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12233,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12233,2.0
POP - White Chocolate Nibble Bar,1.0,12233,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12233,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,3.0,12233,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12234,2.0
Wholesale Itty Bar Refill,2.0,12234,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12234,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12234,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12235,2.0
Wholesale Itty Bar Refill,2.0,12241,2.0
POP - White Chocolate Nibble Bar,1.0,12246,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12246,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12246,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12248,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12248,2.0
POP - White Chocolate Pistachio Bar,1.0,12248,2.0
Wholesale Itty Bar Refill,1.0,12250,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12251,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12251,2.0
Wholesale Itty Bar Refill,1.0,12251,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12252,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12252,2.0
Wholesale Itty Bar Refill,1.0,12252,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12254,2.0
Delivery Fee,1.0,12254,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12254,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,2.0,12254,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12255,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12255,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12255,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12255,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12255,2.0
Wholesale Itty Bar Refill,1.0,12259,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12265,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12265,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12265,2.0
Wholesale Itty Bar Jar,1.0,12265,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12265,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12265,2.0
Chocolate Covered Malt Balls 150g,6.0,12265,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12265,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12266,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12266,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12266,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12266,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12266,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12267,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",2.0,12267,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12267,2.0
Wholesale Itty Bar Refill,3.0,12268,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12269,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12269,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12269,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12269,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12269,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12271,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12271,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12271,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12271,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12271,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12271,2.0
POP - White Chocolate Bar,1.0,12271,2.0
POP - White Chocolate Nibble Bar,1.0,12271,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12271,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12271,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12272,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,2.0,12273,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12275,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12275,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12275,2.0
Wholesale Itty Bar Refill,2.0,12277,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12278,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12278,2.0
POP - White Chocolate Bar,1.0,12278,2.0
Single Origin Sipping Chocolate 170g Tin,8.0,12278,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12278,2.0
Wholesale Itty Bar Refill,2.0,12293,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,12294,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12294,2.0
Delivery Fee,1.0,12294,2.0
"Hey, Hey Hazelnut! Chocolate Hazelnut Spread 6.5oz Jar",1.0,12295,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12295,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12295,2.0
Chocolate Covered Malt Balls 150g,12.0,12295,2.0
Wholesale Itty Bar Refill,1.0,12296,2.0
Chocolate Covered Malt Balls 150g,6.0,12296,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12301,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12301,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12302,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12302,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12302,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12303,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12303,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12303,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12303,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12303,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12303,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12303,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12303,2.0
Wholesale Itty Bar Refill,2.0,12309,2.0
Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12313,2.0
Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12313,2.0
Chocolate Covered Malt Balls 150g,1.0,12313,2.0
Wholesale Itty Bar Refill,2.0,12314,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,12315,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,2.0,12315,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,2.0,12315,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,2.0,12315,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",2.0,12316,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,12316,2.0
POP - White Chocolate Bar,2.0,12316,2.0
POP - White Chocolate Pistachio Bar,2.0,12316,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,2.0,12316,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,2.0,12316,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12317,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12317,2.0
"Hey, Hey Hazelnut! Chocolate Hazelnut Spread 6.5oz Jar",1.0,12318,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12319,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12319,2.0
Wholesale Itty Bar Refill,1.0,12319,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12319,2.0
Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12320,2.0
Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12320,2.0
Dark Chocolate + Red Raspberry CollaBARation Bar,3.0,12320,2.0
Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12321,2.0
Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12321,2.0
Dark Chocolate + Red Raspberry CollaBARation Bar,2.0,12321,2.0
Half Bar Dark Chocolate + Coffee CollaBARation,1.0,12323,2.0
Half Bar Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation ,1.0,12323,2.0
Half Bar Dark Chocolate + Malted Milk CollaBARation ,1.0,12323,2.0
Half Bar Dark Milk Chocolate + Black Licorice CollaBARation,1.0,12323,2.0
Half Bar - Davao,1.0,12323,2.0
Half Bar - Del Tambo Nibble ,1.0,12323,2.0
Half Bar - Davao White Chocolate ,1.0,12323,2.0
Half Bar- Davao White Chocolate Pistachio,1.0,12323,2.0
Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12323,2.0
62% Dark Milk Chocolate + Fleur de Sel Sea Salt,1.0,12323,2.0
"72% Mababu, Tanzania Dark Chocolate Bar",1.0,12323,2.0
Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12323,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12338,2.0
POP - White Chocolate Nibble Bar,1.0,12338,2.0
POP - White Chocolate Pistachio Bar,1.0,12338,2.0
Wholesale Itty Bar Refill,1.0,12338,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12338,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12338,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12338,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12339,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12339,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12339,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12339,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12339,2.0
Chocolate Covered Malt Balls 150g,6.0,12339,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12339,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12340,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12340,2.0
Wholesale Itty Bar Jar,1.0,12340,2.0
Wholesale Itty Bar Refill,1.0,12340,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12340,2.0
Chocolate Tasting Kit,1.0,12340,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12341,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12341,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12341,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12341,2.0
Wholesale Itty Bar Refill,6.0,12341,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12341,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,2.0,12341,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12348,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12348,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12348,2.0
Delivery Fee,1.0,12348,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12348,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12348,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,12348,2.0
Wholesale Itty Bar Refill,1.0,12351,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12351,2.0
Wholesale Itty Bar Refill,3.0,12353,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12353,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12353,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12353,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12359,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12359,2.0
Wholesale Itty Bar Refill,1.0,12359,2.0
Chocolate Covered Malt Balls 150g,6.0,12359,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12360,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12360,2.0
POP - White Chocolate Bar,2.0,12360,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12360,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",2.0,12361,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",2.0,12361,2.0
Wholesale Itty Bar Refill,2.0,12361,2.0
Chocolate Covered Malt Balls 150g,12.0,12361,2.0
Wholesale Itty Bar Refill,1.0,12362,2.0
POP - Dark Milk Chocolate + Black Licorice CollaBARation Bar,1.0,12364,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12364,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12364,2.0
POP - Dark Chocolate + Coconut Sugar & Toasted Coconut CollaBARation Bar,1.0,12364,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12364,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12365,2.0
POP - Dark Chocolate + Crunchy Sugar Crystals and Vanilla Bean CollaBARation Bar,1.0,12365,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12365,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12365,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Bar",1.0,12366,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12366,2.0
POP - White Chocolate Bar,1.0,12366,2.0
Single Origin Sipping Chocolate 170g Tin,15.0,12366,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12366,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12366,2.0
"Hey, Hey Hazelnut! Chocolate Hazelnut Spread 6.5oz Jar",2.0,12368,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,4.0,12368,2.0
Chocolate Covered Malt Balls 150g,48.0,12368,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,4.0,12368,2.0
Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12373,2.0
Wholesale Itty Bar Refill,1.0,12374,2.0
"Hey, Hey Hazelnut! Chocolate Hazelnut Spread 6.5oz Jar",1.0,12375,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12375,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12375,2.0
Chocolate Covered Malt Balls 150g,24.0,12375,2.0
POP - Dark Chocolate + Malted Milk CollaBARation Bar,1.0,12376,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12376,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12377,2.0
POP - 62% Dark Milk Chocolate + Fleur de Sel Sea Salt Bar,1.0,12377,2.0
Wholesale Itty Bar Refill,1.0,12377,2.0
Single Origin Roasted Cocoa Nibs 170g Tin,6.0,12377,2.0
POP - Dark Chocolate + Coffee CollaBARation Bar,1.0,12377,2.0
Delivery Fee,1.0,12377,2.0
POP - Dark Chocolate + Red Raspberry CollaBARation Bar,1.0,12377,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12379,2.0
POP - Dark Milk Chocolate + Ancho Chile & Pistachio CollaBARation Bar,1.0,12379,2.0
Wholesale Itty Bar Refill,2.0,12384,2.0
POP - Dark Chocolate + Crunchy Sugar Crystals and Vanilla Bean CollaBARation Bar,4.0,12384,2.0
"POP - 77% Davao, Philippines Dark Chocolate Bar",1.0,12393,2.0
"POP - 70% San Jose Del Tambo, Ecuador Dark Chocolate Nibble Bar",1.0,12393,2.0
"POP - 72% Mababu, Tanzania Dark Chocolate Bar",1.0,12393,2.0
